user,item
4043,3030
526,3299
236,1626
4194,11887
675,14475
469,11519
546,9974
4709,1316
4894,4614
1891,13720
1286,10112
2778,1981
2451,4642
1370,144
2243,11286
4881,12616
4558,2781
4164,9091
1808,15109
5111,1704
4990,9828
2049,15207
1097,6063
3967,2719
1211,2235
4106,13662
3331,6676
4436,428
827,8757
3594,15012
4046,14785
5220,13410
1300,11210
180,6681
1436,9491
872,6488
3288,7966
3218,6801
4367,7976
264,1025
3000,10255
4583,16318
5535,10654
4764,1892
5497,7365
2951,4364
2908,11858
3675,17
1448,11157
4355,335
876,13101
232,8678
5079,6837
2377,9329
1665,791
1355,4069
1831,1459
589,4240
1187,3591
300,14779
961,1685
3370,1810
3664,3489
1791,107
50,1181
1542,10055
3729,628
4961,13710
2076,9710
1104,12629
4515,5103
5438,1260
1930,8477
597,10525
4483,28
3588,15910
641,6682
3484,16045
2863,12265
2028,15662
1692,3646
1547,13670
3438,6176
3584,13711
1284,1276
539,6346
5188,1634
4696,2192
5027,16587
2734,8385
23,14008
84,5907
2973,6451
462,14317
1013,1780
1684,12960
894,14728
3281,1676
1083,12872
829,14818
1619,7447
4482,10209
358,6852
3447,1559
5491,6460
1698,449
2282,5918
1634,4778
3773,1290
312,13296
4483,937
2148,3591
1026,1365
1487,15801
1599,914
1065,8832
4585,4153
1547,13778
5468,7885
1373,371
1311,10265
3850,12370
3449,2049
5085,10980
846,14607
4684,12998
442,9623
3308,2763
2858,1194
2657,2853
3726,12772
5261,4595
279,2402
4473,4098
5360,1903
5413,1710
5500,16333
2306,41
1950,5659
5286,2798
308,581
3577,14828
4092,15732
1542,15995
3139,2364
1241,4880
259,4823
1300,2467
3668,348
1089,8499
1890,12129
1065,2406
2406,6309
5009,335
1141,15662
2049,15900
2506,1910
2867,13772
4751,8504
755,14861
3735,5684
1523,8128
4642,7705
5179,10643
68,2381
4437,8205
1396,9348
509,700
5514,40
1329,15438
2258,7394
2802,13638
3039,5556
4757,524
4328,8747
5166,16442
3866,807
3759,8838
5302,7722
532,10255
1079,12001
4279,13068
5162,4957
5373,497
1247,12461
4782,16795
2519,7455
5276,5107
4924,9790
2902,2925
1936,12187
5229,11827
1902,4085
2554,8184
1692,12828
2494,8181
978,7868
4076,412
3673,14325
5165,2445
518,7479
2607,6350
2152,3192
4859,6700
5188,7156
3833,1677
3218,3187
2245,7211
1622,3324
724,1951
4587,7981
733,615
3250,53
428,8127
4025,12985
3359,896
3040,2759
5166,14782
5517,7293
1192,3215
201,16851
2369,16105
4003,1220
4225,926
2055,1585
3247,953
2746,9026
2633,16
5421,887
3254,671
5035,10681
764,6844
4595,5988
4438,1115
5411,2350
4642,3981
971,14388
401,5966
1518,11091
4731,15846
2973,10902
1718,3213
4367,8360
4924,12571
2778,2411
3662,7747
2786,6124
3629,7582
1854,6552
4461,16045
1097,47
2639,16313
3752,13331
2503,14698
2764,12275
2833,2018
4452,11295
1242,7535
5041,5896
2603,1915
3261,13714
2353,1980
3785,7120
278,16706
3665,13635
2038,335
4710,5162
3576,655
378,3639
904,2591
332,2512
5301,549
23,3962
2954,13953
3484,15071
4931,10766
4399,13114
21,5883
3928,13675
1997,10102
3952,2776
948,3714
1451,9900
2628,7733
4943,16694
3273,2493
693,3566
2547,4507
4627,3129
1049,700
34,11208
4438,997
1722,447
1036,6343
1479,2021
4555,9103
126,16969
1049,9705
4025,11319
4093,6430
2392,9392
4162,16468
1686,1149
3991,4983
4924,15675
3024,6544
3752,10657
1370,236
2026,2021
5279,15512
3208,12745
1803,4323
3159,4214
3030,15783
3360,10614
3043,1334
4645,10989
251,15163
5500,9313
286,1167
928,7660
1106,10446
4706,4966
881,10164
202,7215
51,10633
4276,1181
4984,226
4330,3981
1463,3301
2863,13840
2452,5680
1978,8936
1174,3880
814,11279
2853,3129
2299,77
5427,226
3665,13772
5145,2415
939,2889
3416,14409
3663,9786
4687,11455
4204,10587
2009,9123
0,12831
2653,4427
4577,14547
4436,4875
4686,7135
2162,4116
3342,2966
4602,9103
2088,3939
2336,11936
4655,15512
4757,5244
4407,10768
592,10864
941,14354
1850,6052
4272,2637
5078,15674
1004,2530
1489,12329
3630,4257
1128,6304
126,1119
1819,4313
965,1120
263,7392
5346,8297
3229,7790
3052,4237
1683,16043
368,4199
3393,1200
4665,13247
2257,12082
3282,2774
1220,14211
2932,7520
169,364
3050,3677
59,1188
3665,14045
1882,1285
5020,12123
4895,15546
3137,23
789,3172
1547,13715
4887,16464
1346,5206
1257,14045
1657,3646
2298,6107
5379,7582
5452,1484
2355,1600
35,2475
4532,2540
2202,3351
5272,12366
5158,418
1079,13465
1683,8174
3133,3370
2759,14634
1636,16268
1836,15647
4043,8160
176,1206
3939,5879
4954,2115
5323,10640
2496,8006
1539,4777
3559,16360
3698,14758
4910,5
1310,11230
4609,11639
700,2744
1449,2688
4936,15549
3023,11829
1033,15970
3361,9185
5341,13001
462,14935
1004,5973
4127,13445
42,1951
3074,9545
4801,16706
1762,16104
1002,10022
4341,1023
363,192
5496,13635
5166,13310
2463,3313
5295,9801
2453,5630
1855,485
3822,7031
635,11975
2916,5071
3790,2282
1548,5005
2822,9828
2264,4069
2015,16856
190,8058
160,4605
5411,615
1030,10960
2464,1119
1302,10071
4258,5346
2589,3234
3151,1488
1759,11507
3107,1427
1448,4751
5273,11305
1799,6304
1814,8935
2565,2786
2839,8240
4013,4604
2372,3769
3299,16692
4884,11105
4668,8076
1762,4798
5412,814
2846,526
4999,1881
1992,10162
1762,8322
181,10271
541,8260
265,15029
1140,4788
3639,10334
5220,10575
1985,3919
3618,8026
2398,6352
3340,2358
2919,8366
611,9026
5456,16181
1981,3633
4731,6233
4827,9050
3731,3016
3729,5033
1518,10638
4025,4239
4523,1471
5535,7426
4881,14382
5344,15354
3119,247
3511,7261
1141,14951
740,8420
1058,9921
1819,3239
548,2138
371,2466
2849,13712
415,9905
5272,16014
2185,4666
1683,2327
1705,15348
3836,1700
4931,2313
2306,11653
3359,821
2257,12989
2832,5533
1762,16589
1583,5623
977,3901
830,7922
2644,1354
3307,6360
206,14740
3168,8776
2141,2574
4706,9420
2589,2263
515,4586
5326,10796
5158,15063
4903,16423
2043,5405
3822,3864
1206,5664
3257,7452
4656,6483
5320,2489
4018,10085
5495,2741
4729,4525
4194,7180
3555,3837
972,3514
4201,9527
1077,9306
4225,2127
4863,15111
2030,14091
1349,14660
5166,12027
5259,12299
248,4050
413,7562
451,582
3413,3734
3546,2901
2088,2472
3413,521
1528,10600
4532,9790
2623,12238
2943,11949
4216,4741
1447,9504
581,9980
1043,2445
1448,1601
4879,1342
116,7545
3580,7783
1656,3428
4851,11602
4259,5833
5082,12340
1049,5593
2472,8620
4503,16106
825,1751
471,1137
209,16353
3365,4130
2818,4386
4162,8455
2292,13151
598,3895
2641,7964
3163,13236
2108,10951
1408,2596
5157,5203
3332,4774
973,11930
1821,13672
4881,15571
3539,6348
1583,1995
443,383
3256,528
3325,4759
2601,2612
2551,13655
1783,7135
4185,4307
1442,4468
5518,8887
2497,5309
2169,4123
2327,4311
4806,7470
2922,14110
598,12695
4369,10115
290,10133
3550,7812
43,9720
4803,16962
3012,11848
5360,5342
3791,8448
4540,15849
1992,9691
1933,6330
4674,5858
128,11571
1995,5926
642,15753
2038,1277
3715,4329
825,1425
2681,13134
2885,528
4236,16226
342,13716
4434,2055
4202,5330
2671,14377
4892,8411
5264,3608
5278,3047
1119,4365
3310,14467
3151,4622
4665,3754
1566,3812
3701,1891
1424,7072
1241,6895
5295,11189
610,16141
3447,6969
3271,11567
3218,13028
2025,13712
458,17
5529,938
3945,13582
3538,2406
5363,9164
2081,6261
1376,15186
1143,535
4375,10772
3116,2988
3890,4434
4833,226
5051,14818
3333,4623
4413,4014
711,1736
5023,12790
1432,6976
694,16205
4665,1766
2416,1250
1495,488
1907,12480
2892,2100
4112,335
1858,9109
4996,13759
5194,5
3151,276
3083,186
5002,448
2140,98
2110,2410
744,14430
2586,931
1727,2124
5249,16601
3070,16463
82,725
4035,6724
429,14915
399,9818
200,13654
4649,13495
3745,4437
4913,10
422,628
2092,13717
5493,4702
1819,11352
333,9587
3132,15847
1943,2402
3908,5889
4791,4900
3328,17
4099,404
403,15659
4669,7329
3365,13788
62,3815
5236,366
2592,418
2199,2357
3345,6535
4338,283
3309,3903
1915,2873
749,13266
1169,16794
5013,7968
3622,16292
3256,6773
3049,5623
2429,9350
825,2356
1162,3097
3156,882
5279,15441
542,5716
1227,9652
4742,13704
1999,6063
324,16084
2607,6034
2572,2638
2697,6123
993,1571
4978,1372
2324,13655
1921,15939
2403,4607
3359,3981
183,418
1022,9359
3746,5124
4404,7224
1828,14347
399,16045
1698,4790
1432,15003
1223,1930
780,457
5520,3660
2994,4068
853,13820
3365,13664
741,1092
4737,15869
3115,7953
3151,1631
4491,6586
3430,2462
2726,8430
5084,12945
5419,3424
5218,12846
2392,520
4210,5721
180,565
3357,15237
3878,205
4985,4305
5082,1665
3068,13476
5295,2462
4484,15263
2151,15512
3642,11386
2621,15114
5125,7050
844,7203
2548,2097
5432,5666
3852,4238
2119,10532
3359,10152
3473,13600
2482,15909
3945,10297
2947,15614
37,3468
4227,1634
4523,8152
896,7228
4684,685
935,9959
5297,16510
802,13513
1749,5506
3018,696
2394,16578
4976,4830
4806,4020
4990,9049
402,6506
409,2676
248,6004
512,8713
4705,584
5338,3844
1449,1486
1950,1021
2474,12371
2258,7173
4859,6301
5027,12410
82,811
2435,16450
2670,8068
653,16656
1855,11193
1825,1558
843,15101
795,1471
652,15041
1076,15811
2110,11711
1276,3220
1891,13695
560,1232
1012,8504
3755,13517
4931,1604
5148,9826
4828,5076
2030,4361
3385,8240
941,13155
5048,8091
1221,9815
1325,4874
4617,4957
4886,11206
5501,3352
86,16229
1587,1203
1937,895
1683,11257
3968,8871
326,13892
4254,1205
46,15614
1144,15216
4367,3352
1907,6829
1164,3961
1097,4692
3310,5014
2298,15307
576,13757
5249,11800
2078,14671
1112,16604
2565,6596
2273,10405
4672,12431
4200,10385
2325,250
1597,485
219,6966
3537,15878
1938,566
2925,9092
3460,5595
659,1036
4230,1913
1730,3902
3576,2231
3567,4314
574,5856
4282,1595
3619,4132
2906,15354
2849,13634
694,16374
1290,14391
3024,4865
698,14672
993,1609
2686,14181
1177,1538
3469,7928
2598,5613
3922,503
663,7589
4067,10334
4128,8861
3990,2451
1241,8192
5128,15066
826,8453
1037,13224
2392,8083
1446,1209
1300,7969
714,4018
1907,10608
531,1144
316,6023
1448,54
1469,9223
4426,1550
3211,1895
4153,1529
471,2100
1493,15792
428,11476
3559,11770
1837,4547
2532,15783
4276,1122
405,5261
1485,12626
4936,98
2645,16850
2533,13561
1462,8974
3066,2698
1956,12255
2094,16825
3778,3624
2671,4529
2876,14501
4948,2890
3764,11138
2541,1357
1962,14197
4155,11774
4405,13995
3163,14008
1038,1891
3680,13634
316,2446
44,10583
1749,14716
3062,2735
3845,9598
1149,8821
2759,15734
1862,1851
5037,15179
3027,2646
659,6857
1448,7047
3340,1414
361,16416
619,2294
4806,2433
5083,14726
930,4638
4767,12773
1743,10432
4347,2583
280,7168
2005,7356
222,13492
582,120
3447,288
415,15357
5014,1794
3268,3735
4031,2364
48,9147
4658,5701
2376,7135
428,11466
3045,4281
4112,226
2443,13753
3209,8839
4198,1973
3662,7746
3359,4130
1169,16250
1665,1811
4033,2790
411,2166
727,16068
2220,1001
2240,5279
693,12092
500,15741
2106,6359
3254,921
5158,15884
4724,248
264,1181
2141,10791
3119,61
4592,27
1663,4983
2577,11250
904,4844
4025,2462
3884,555
1780,1891
4577,10785
4937,727
1663,7786
4232,1403
557,12276
832,4968
3809,2820
660,11730
1350,11230
610,15521
3785,8827
2787,5597
1447,7303
2061,4068
5098,4780
1956,6541
1757,3154
1422,12330
4379,444
2174,13067
610,16602
1518,2769
2088,477
661,6183
2440,14637
2511,4535
213,3353
4721,10387
1735,15129
1442,4358
362,12658
3623,6389
272,16120
968,16323
4894,7399
3052,11628
4869,7940
333,5271
3514,3546
3290,7998
4198,15291
3017,10029
4863,3501
3680,13789
574,3771
2201,4037
130,16520
2686,15272
3146,3019
5102,4622
4018,5696
1144,14256
1177,1577
4675,6596
1408,137
4786,10736
1654,4827
2184,6558
2125,15382
1821,13770
2166,1427
1875,8440
1570,9445
1759,4761
3303,15397
596,1755
1389,9484
4650,1460
4224,3193
5114,4957
3776,11249
5514,208
1891,13704
2306,4151
1288,9519
1872,1100
315,13586
2469,10233
2373,6424
1127,10460
4561,7964
5317,11604
10,3660
4491,11514
3537,16029
610,14198
1860,8789
766,16497
385,11249
2403,521
42,3158
3129,839
326,1089
652,16744
3321,7942
836,12927
2916,718
1657,12947
428,8548
1357,1994
5346,11921
5420,3466
302,13649
2118,13946
2471,1209
153,11205
246,15621
2420,8450
2711,5232
5269,7508
829,7778
1462,2645
2382,3435
3254,13137
2562,2913
5174,15382
2559,16228
4313,1679
4021,4081
4095,16292
1504,2282
4405,8420
3103,10576
517,751
942,892
850,3146
5084,2193
3587,402
837,15354
4669,1203
2747,1791
435,16218
676,4912
354,5005
2321,2461
4245,453
4883,1730
2427,1193
1166,3491
2052,4138
104,8294
3409,12343
2333,1931
3187,16965
2933,7040
334,14988
5249,15485
4345,6722
1965,12085
5496,14042
644,6094
2034,9194
4156,10162
2637,10443
4943,7192
2670,11466
27,1839
565,10837
620,921
475,6506
793,6514
5427,14
4431,1141
32,10495
4549,1461
3736,1161
4013,5076
704,14341
2647,552
4998,5685
2188,13709
3507,1378
3005,14848
3398,10254
1643,1796
149,443
5419,484
1774,1209
667,11674
3074,5166
3507,8462
564,1042
5427,3236
1366,13598
5082,438
4731,6104
2673,14210
512,7630
4503,14432
3008,8865
169,1990
3209,11206
553,7908
1846,7094
3416,8923
719,3242
2959,2649
732,1389
2128,13234
4160,8340
4639,10499
1769,2036
1274,480
4490,3638
521,9088
829,14782
3586,575
4566,5190
2977,7595
4738,14209
4945,9745
5029,14412
4486,12713
2088,10294
3934,9445
5161,2028
287,8323
2823,3867
4490,5355
2815,5019
2947,15819
2075,12939
4335,2857
3696,8623
4163,15900
3437,6237
1464,13134
5277,777
3139,5376
2815,8299
5395,11577
1752,13293
2984,8815
3948,6
3053,5382
2947,14715
4362,6014
3231,3337
1273,5398
3250,12575
4589,13720
273,14630
3401,15353
1780,13490
4652,1616
2228,9431
3733,13384
5323,1175
4444,340
4137,11190
4171,6259
771,13722
2050,8132
1447,208
5312,120
376,15351
888,5247
385,3724
4372,2221
837,11264
5389,2966
3832,8028
3537,16553
4881,12845
435,12835
1338,16429
3258,12213
4610,13692
1049,1546
4112,7545
4311,2562
3998,8353
3038,14048
3487,225
1732,1977
3826,4916
5482,9526
909,5066
1158,10836
5188,3
5279,15779
1816,2596
3265,12096
4310,15430
725,709
10,7706
151,10104
4203,14597
1400,6639
43,11363
3115,12714
3549,9948
23,10722
1819,2606
55,6104
2365,7177
831,15951
2066,9680
3491,14375
1193,1964
5085,2715
661,6604
2140,5619
2482,13006
2886,8342
1706,5616
4389,513
3645,8164
2300,7358
3737,16565
2836,16253
3663,5155
3502,5514
734,5044
1021,9938
1836,15355
3336,4287
1153,1962
4468,6659
3993,1199
5529,3876
5308,14784
5306,504
1510,6457
5374,8058
2401,5244
3072,2758
4924,76
2416,9982
2554,12342
5109,12197
5315,8257
3738,7922
4711,3749
316,5363
1439,7545
3675,10428
2094,15248
699,4281
891,12367
1510,1544
2070,13736
1094,16045
4768,7857
3694,6930
396,2742
1728,13852
3784,286
801,887
2403,12424
4918,10292
3518,4194
5381,7169
2764,9639
1485,9656
896,4056
5295,15541
1339,12713
5079,4602
5178,12546
5261,2777
4425,7865
3062,1473
227,5421
642,16691
116,1755
1441,16223
2365,8417
1036,14458
1241,7130
4891,453
3543,9472
657,262
5427,11140
1588,10681
5329,1255
663,2
3260,4878
3062,7029
2064,10043
1833,1766
4258,6603
3253,6492
5272,1
3619,5076
2587,1665
1824,1665
3054,10398
2235,15390
3801,8188
3422,3293
4307,5557
3584,13703
103,15071
2901,2220
3178,15694
3755,11300
3105,6430
5333,15093
4711,7235
2159,2467
5080,5027
3629,7114
3342,2472
3151,6514
4546,9683
2238,687
3126,16642
3123,8211
3369,9103
1838,10069
2950,11849
5366,9593
1394,13336
4092,14022
342,13788
2925,10753
342,13772
2136,4367
602,1665
1203,13757
3122,15810
250,5836
3168,15626
653,1558
4392,3582
345,14078
5340,6595
3961,12165
1397,5758
965,7385
4684,13135
2268,13586
3885,8062
3670,8952
3003,12814
3324,6949
2160,4795
3814,11876
1523,4903
3265,7249
481,11232
3218,3011
2554,14181
3172,660
3022,563
4998,1815
198,4139
876,917
1403,12600
289,8268
2191,3981
2786,14146
2815,64
1495,13807
4742,13718
3062,3627
2893,13310
2395,4533
552,15111
1325,4671
414,1967
4718,2920
1201,6572
1654,5738
1822,6279
3494,24
4778,1065
127,2364
112,198
194,2826
3067,15526
4931,1028
2987,4997
1364,15307
4927,16202
3304,454
5450,4130
1091,2358
1830,654
461,7790
350,3981
4300,4284
735,4301
2096,1570
2848,16956
1195,4257
5350,68
3536,12610
4956,6407
876,15536
1282,14634
4772,11755
4592,12891
3312,3981
3340,1285
5020,14021
1799,2227
68,11471
1080,325
2388,12469
3874,13786
3878,12597
5038,4179
2715,15314
2764,8878
2140,5510
1618,10225
57,16353
3283,1379
3469,4579
349,5387
586,14712
4702,3742
130,4158
5062,8001
4802,15110
386,12205
1338,16232
66,13407
1643,13111
3257,8608
4510,7982
2142,14527
275,12989
4051,4869
1972,15061
3178,8026
2480,13276
3678,10056
1270,8521
4430,1061
1566,3286
3151,11803
1993,8287
69,4857
51,10433
3928,13652
1985,5865
324,14395
4156,14782
3904,13598
3854,1069
845,6816
4965,7072
2324,13703
2931,5134
82,624
3396,889
3020,16930
1547,13747
5192,2516
1919,13410
1831,11132
1184,5180
363,518
273,14749
5374,138
4561,9199
326,6170
1855,4202
1359,11403
5158,15557
2662,8511
3324,1552
128,16318
4148,15613
3822,15983
1640,13979
2398,12885
2184,7077
3260,12183
3054,926
2468,847
3370,1005
3795,2059
1458,1137
3583,14800
2146,247
2094,16822
68,11466
5060,16721
586,8512
1749,5467
467,14830
360,10599
75,11927
4310,5346
5332,460
1749,4960
4649,16374
3365,13771
3163,12828
1023,5298
667,6520
377,813
1643,14032
3951,14061
332,2711
3481,16441
5521,9612
3747,15367
1043,561
857,1350
1869,10388
4447,7695
738,8796
4198,14263
1372,5520
4225,7584
4276,1937
521,8639
2472,15969
3982,10580
1952,11698
4532,4459
3752,15177
4755,3389
991,11538
5463,2328
4552,447
4013,3407
2324,13684
173,3092
2565,2921
719,139
1502,6623
3695,6430
4384,13698
2188,13663
1321,13993
2943,974
3353,11490
5126,2710
3557,3212
3982,9457
3976,3412
4945,3731
4257,4478
3303,4711
1933,15871
5128,4541
1259,11399
3709,1230
1013,13039
3853,171
4436,1636
1862,22
1951,15030
1300,11194
5049,6045
4092,7545
4396,16805
1013,1928
315,1178
2322,2670
1745,5611
530,6418
1550,4799
4589,13638
2671,10889
2356,655
4259,6465
1079,12383
3642,3719
857,7490
2645,16844
5237,7983
4280,9274
433,7482
3679,15572
4346,16719
866,899
3933,1656
3864,11647
2585,2015
4280,1631
4598,7339
1117,13784
141,2966
3914,11701
564,7380
1705,7579
2542,4456
900,328
4464,10731
5093,11567
151,5711
403,14443
20,5893
5009,2325
169,3220
1396,4529
4155,11716
2140,1920
5512,8547
755,14144
3276,33
4326,1162
4530,10297
1238,1031
3446,15530
3641,4462
1204,3064
2066,10767
363,3274
2257,15100
3156,1752
2257,15993
5018,15288
1502,6774
2671,10986
711,4958
5180,5066
5295,2941
4245,8878
2119,11966
1200,959
4145,2462
1518,7574
11,4550
1443,14612
820,15229
4729,13204
4179,2970
5331,8097
433,11211
5124,7592
2687,9142
4063,3207
1698,2593
68,357
4112,4983
5003,3133
3016,1957
326,16733
5261,1525
5078,3919
3262,3497
1061,14947
4169,13768
4156,16106
2728,11122
1441,16788
1791,12526
1389,5723
1022,9339
2057,13697
4025,3011
973,13178
3084,415
3698,15999
1769,23
2949,5855
3999,10245
4686,6541
462,14848
4099,1985
642,15983
2163,1662
4945,6869
4532,286
2543,2144
1981,6892
2995,14501
3258,2038
1643,14264
4850,13883
676,1822
3314,11063
853,10386
4451,10217
4297,8467
2188,13652
2028,493
3664,14931
2621,16202
2299,2251
3211,10581
5297,15023
2044,4108
1700,7998
1840,14107
2101,15863
1651,7688
128,15614
2698,521
4719,6662
826,15996
2691,1072
2075,12847
4156,16249
3186,7890
3479,1368
159,9309
3102,10268
1762,10272
1431,1650
3833,2156
552,15615
5327,4518
3834,15673
300,5259
4016,4509
56,2346
3947,98
811,2596
5500,13072
2073,335
4955,14675
2571,926
2637,7574
2279,9828
2635,10716
648,15166
3232,13505
1777,7810
2290,10458
1953,14818
2928,11216
4783,2055
653,1005
3242,13479
4909,8911
517,14834
1903,10462
3910,1974
4915,14937
3148,1508
2832,1445
3955,15163
2947,13925
3955,9790
5207,2207
5158,6136
5136,7956
1677,50
4887,5058
719,4734
5114,5748
222,9591
1701,16424
4806,9584
3248,4048
4013,7063
1991,13662
4203,11535
3276,1280
826,9864
4877,360
4111,13754
2013,15134
2327,4827
1414,10691
1888,5738
5472,1778
2621,14496
642,16348
2229,12865
829,13130
428,5628
4755,4717
2242,4030
4321,6707
2134,15551
3856,505
1399,7339
4434,1039
1903,2468
5500,13131
4254,13086
4698,9707
3336,843
1510,469
3382,3132
1013,6031
4020,3504
309,7458
112,162
2929,9025
836,14626
2117,321
2678,2212
479,16331
4016,4506
4777,7855
3665,13747
1132,12587
1980,15058
1026,5951
4669,9612
2062,16309
5502,8418
2456,15149
1891,13664
3369,8160
277,10184
1501,758
5520,2729
125,3690
2293,12829
4000,1727
1219,7401
2774,10705
900,13028
2091,13563
834,11297
2469,10247
2055,12684
796,9399
4245,15348
58,14097
611,12858
4037,7019
1956,2052
2607,1926
354,2355
2475,8082
4881,13210
5379,97
1550,5693
1628,6082
598,7716
5248,9297
4156,16789
168,6869
1713,5211
5369,7375
3991,9710
361,8608
4537,15734
4605,2211
3930,7977
3163,8085
3729,301
5544,169
5283,13270
3502,14230
1811,6617
3005,9517
1698,5739
3456,984
2400,2136
3816,14938
3625,539
700,1238
2790,972
1893,12245
1022,14009
4521,8479
1242,2411
51,2872
1049,28
3346,4348
4417,11577
665,8181
4394,8080
4132,10616
3050,10266
2836,15175
4633,5096
2025,13698
2812,615
2573,2395
2928,14607
5098,13875
1598,15933
3321,4202
2340,13374
1971,3885
1551,13720
4347,5943
2621,1891
2670,11453
4288,3739
2924,8537
3413,5662
1169,16415
4842,1743
2849,13636
4457,6269
491,8354
2104,9948
577,918
4684,13431
3734,14
4258,9897
1903,2038
3502,12427
812,813
2900,16342
3045,6467
4582,13722
1464,4130
415,2657
3755,1026
1112,16160
1133,2691
3129,837
3453,1995
514,3238
332,447
1862,3591
894,1700
4551,3838
3151,3854
4823,4974
581,6803
4025,6207
73,7636
1173,11079
5249,16927
415,4872
4731,6829
652,16416
3325,5815
4179,1256
5273,1267
3839,952
433,8461
4276,2432
4001,15963
4064,3244
3642,5666
5241,4104
552,15101
4731,13288
4153,13568
1079,14460
5342,15979
833,5559
1956,10152
1855,6446
1067,1994
685,13161
3288,6204
5051,14596
1741,3184
2916,6930
2082,11688
4918,5050
2618,1837
4253,3375
329,15699
1162,15750
3802,4896
4839,4124
2338,8249
4143,15364
1836,250
2490,1128
5249,10375
5249,16903
2170,8186
2698,3981
5485,2216
4232,4608
1024,8823
3099,8853
1441,16318
3639,489
2776,6755
2205,8055
1551,13687
2831,8976
1619,6613
3178,784
4265,1764
4099,480
3431,13736
3097,141
5419,4529
3166,4577
3956,1406
1008,1241
1178,10283
428,5619
3466,12330
4667,11214
2836,12335
5117,113
2674,642
4931,364
4224,3874
3620,1469
1919,16732
2815,9269
3307,4269
2235,13001
2532,16502
2296,13092
2922,12386
2671,14741
4649,13314
3617,7647
2315,8198
5296,4509
3680,14043
3755,5589
4540,3085
648,15073
1497,727
3674,617
4936,16473
459,1148
4549,5256
4397,7176
95,2505
4581,3577
428,11417
586,1172
3268,868
2208,14510
1489,7136
5373,6149
2626,407
3853,7769
1604,1920
3369,13298
4145,7466
968,16520
5199,12196
336,2489
2074,1001
519,268
3317,15194
4700,1774
1464,14045
820,13997
1621,865
5427,8164
4859,5204
2685,13900
2938,8062
2947,16716
3189,12010
388,5
4380,180
4728,4130
1426,4056
137,11258
2784,2461
4857,10587
3621,14252
1636,8948
2388,3660
2452,10632
4342,14672
3546,4750
1636,2657
380,10056
4908,6094
4303,6467
46,16434
3359,10720
1484,12690
165,767
3251,5916
4313,3939
5544,1604
1700,11091
3022,7742
173,809
4512,12990
1546,14490
2026,12204
1125,5975
1660,2890
2931,7160
49,15041
4728,97
709,12805
1898,2672
5166,15917
3997,11164
5272,15783
3293,2364
3604,1181
4043,11013
3163,16356
385,4521
1618,7676
3315,8770
102,1403
3034,11331
2229,11567
2787,12586
4731,6983
2461,2334
5254,14042
5373,10394
4457,5720
5490,15376
386,13010
815,7047
4819,14232
1951,14585
4503,8786
2346,13189
3293,740
182,11780
4044,28
4699,1508
645,8601
4763,5457
2564,2691
1113,2205
332,917
4794,5274
704,15500
2400,13883
5144,12744
3885,2052
158,4802
5026,1677
4067,5088
2588,8377
1679,2719
2260,5684
3178,11099
1964,6936
2480,10698
5272,10177
3150,10575
4092,2794
4641,7772
1169,12990
1667,10920
4171,1520
5347,1032
2868,4620
3902,12185
1132,5699
1182,11545
572,15150
452,6136
4607,2237
1692,7150
4457,5044
4225,5151
3293,1785
2856,13326
3976,11997
642,16375
4044,453
5340,4591
391,14673
1022,13994
4293,318
5500,9451
2229,10084
1921,14477
3115,991
724,3513
2472,15288
3154,948
2760,15244
2190,12330
2384,12353
960,400
2823,14940
4282,746
3101,9486
4204,15737
1296,15531
1370,138
34,1187
4198,13906
2735,7144
5344,15869
49,5506
1782,9973
2397,7856
2506,3173
5279,15991
2170,7387
3716,6907
3307,13135
4591,7310
3072,5832
1692,14637
5285,4125
333,1316
1427,4962
1595,12295
4943,4179
2671,11189
4891,6510
3045,2221
2236,11024
3502,4693
2787,13180
4778,6405
4820,14432
187,12936
4026,2445
1288,8878
4414,6308
3885,8027
5478,15583
3632,14456
1544,1767
3537,15644
1331,7469
5155,7464
2162,5570
4672,152
4296,1891
3156,3249
5484,13949
1276,15285
1925,921
3431,720
3982,2467
964,3513
3149,7387
187,15059
5109,11191
3878,1764
2112,7959
1115,6254
1006,12213
4025,11735
3680,13705
1079,12516
1081,121
779,418
2460,1200
3415,12490
693,1034
1036,1186
205,5633
1046,3220
5,7168
2276,1181
304,6413
648,13373
2111,15197
4720,6920
362,11250
4851,8445
3163,12792
3767,5486
5219,2381
4029,3981
836,16115
426,13261
326,15197
4915,15615
3737,16535
2671,12378
3348,14440
2882,7065
1403,14481
4196,5322
4025,3892
1275,12378
4662,4946
3836,9271
5378,2719
610,16528
654,13704
3510,13663
2051,1187
1247,11205
859,16501
3623,12854
4808,5465
4191,14992
4516,15520
2427,2213
4846,8959
4426,8059
1645,2088
5194,6656
4404,6718
5053,1944
4924,11964
4051,9666
2248,5868
4973,9507
326,9434
3797,565
2923,7097
5106,10805
4893,9918
5069,6848
2836,14658
5157,5576
440,10607
2473,3556
1429,879
5006,9436
815,14589
1458,5975
1219,6346
2530,3146
5407,7913
4078,8776
1115,6252
4013,12326
1242,2207
2105,4302
1705,10287
2021,81
1257,13654
3635,4404
4133,520
1910,2596
1189,247
1950,1168
2128,9298
729,1626
3737,15648
1179,2737
857,246
5193,12792
1621,6726
1257,13705
3525,16342
661,917
5236,4195
2096,3337
1480,3427
3734,76
822,16078
2265,3985
1978,732
